iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,1546,1546,1,0
2,7225.0000,1517,1517,1,0
3,6141.2500,1503,1503,1,0
4,5220.0625,1414,1414,1,0
5,4437.0532,1385,1385,1,0
6,3771.4954,1447,1385,1,1
7,3205.7712,1382,1382,1,0
8,2724.9055,1449,1382,1,1
9,2316.1697,1506,1382,1,1
10,1968.7443,1497,1382,1,0
11,1673.4326,1528,1382,1,1
12,1422.4177,1428,1382,1,0
13,1209.0551,1444,1382,1,1
14,1027.6968,1325,1325,1,0
15,873.5423,1346,1325,1,1
16,742.5110,1338,1325,1,0
17,631.1343,1346,1325,1,1
18,536.4642,1287,1287,1,0
19,455.9946,1295,1287,1,1
20,387.5954,1286,1286,1,0
21,329.4561,1208,1208,1,0
22,280.0377,1200,1200,1,0
23,238.0320,1247,1200,1,1
24,202.3272,1198,1198,1,0
25,171.9782,1248,1198,1,1
26,146.1814,1149,1149,1,0
27,124.2542,1184,1149,1,1
28,105.6161,1154,1149,1,0
29,89.7737,1148,1148,1,0
30,76.3076,1179,1148,1,1
31,64.8615,1140,1140,1,0
32,55.1323,1139,1139,1,0
33,46.8624,1136,1136,1,0
34,39.8331,1120,1120,1,0
35,33.8581,1115,1115,1,0
36,28.7794,1114,1114,1,0
37,24.4625,1159,1114,1,1
38,20.7931,1165,1114,1,1
39,17.6741,1154,1114,1,0
40,15.0230,1111,1111,1,0
41,12.7696,1134,1111,1,1
42,10.8541,1095,1095,1,0
43,9.2260,1097,1095,1,1
44,7.8421,1138,1095,1,1
45,6.6658,1085,1085,1,0
46,5.6659,1095,1085,1,1
47,4.8160,1083,1083,1,0
48,4.0936,1129,1083,1,1
49,3.4796,1093,1083,1,0
50,2.9576,1154,1083,1,1
51,2.5140,1137,1083,1,0
52,2.1369,1149,1083,1,1
53,1.8164,1093,1083,1,0
54,1.5439,1090,1083,1,0
55,1.3123,1092,1083,1,1
56,1.1155,1148,1083,1,1
57,0.9482,1210,1083,1,1
58,0.8059,1163,1083,1,0
59,0.6850,1141,1083,1,0
60,0.5823,1105,1083,1,0
61,0.4949,1152,1083,1,1
62,0.4207,1141,1083,1,0
63,0.3576,1146,1083,1,1
64,0.3040,1131,1083,1,0
65,0.2584,1160,1083,1,1
66,0.2196,1136,1083,1,0
67,0.1867,1103,1083,1,0
68,0.1587,1100,1083,1,0
69,0.1349,1088,1083,1,0
70,0.1146,1148,1083,1,1
71,0.0974,1105,1083,1,0
