iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,489,489,1,0
2,7225.0000,560,489,1,1
3,6141.2500,476,476,1,0
4,5220.0625,553,476,1,1
5,4437.0532,537,476,1,0
6,3771.4954,444,444,1,0
7,3205.7712,464,444,1,1
8,2724.9055,469,444,1,1
9,2316.1697,452,444,1,0
10,1968.7443,491,444,1,1
11,1673.4326,498,444,1,1
12,1422.4177,529,444,1,1
13,1209.0551,500,444,1,0
14,1027.6968,493,444,1,0
15,873.5423,526,444,1,1
16,742.5110,527,444,1,1
17,631.1343,498,444,1,0
18,536.4642,478,444,1,0
19,455.9946,606,444,1,1
20,387.5954,471,444,1,0
21,329.4561,570,444,1,1
22,280.0377,438,438,1,0
23,238.0320,445,438,1,1
24,202.3272,455,438,1,1
25,171.9782,461,438,1,1
26,146.1814,547,438,1,1
27,124.2542,484,438,1,0
28,105.6161,455,438,1,0
29,89.7737,409,409,1,0
30,76.3076,440,409,1,1
31,64.8615,397,397,1,0
32,55.1323,446,397,1,1
33,46.8624,539,397,1,1
34,39.8331,436,397,1,0
35,33.8581,478,397,1,1
36,28.7794,475,397,1,0
37,24.4625,465,397,1,0
38,20.7931,520,397,1,1
39,17.6741,454,397,1,0
40,15.0230,609,397,1,1
41,12.7696,513,397,1,0
42,10.8541,506,397,1,0
43,9.2260,480,397,1,0
44,7.8421,555,397,1,1
45,6.6658,497,397,1,0
46,5.6659,488,397,1,0
47,4.8160,452,397,1,0
48,4.0936,554,397,1,1
49,3.4796,540,397,1,0
50,2.9576,578,397,1,1
51,2.5140,533,397,1,0
52,2.1369,446,397,1,0
53,1.8164,439,397,1,0
54,1.5439,469,397,1,1
55,1.3123,531,397,1,1
56,1.1155,488,397,1,0
57,0.9482,663,397,1,1
58,0.8059,490,397,1,0
59,0.6850,558,397,1,1
60,0.5823,542,397,1,0
61,0.4949,595,397,1,1
62,0.4207,527,397,1,0
63,0.3576,471,397,1,0
64,0.3040,606,397,1,1
65,0.2584,432,397,1,0
66,0.2196,432,397,1,0
67,0.1867,499,397,1,1
68,0.1587,515,397,1,1
69,0.1349,504,397,1,0
70,0.1146,502,397,1,0
71,0.0974,435,397,1,0
